zip,State,County
56181,27,91
56042,27,47
56082,27,79
56228,27,93
56257,27,73
57362,46,59
57227,46,109
57536,46,65
57073,46,27
57231,46,77
57317,46,53
57584,46,123
57076,46,79
57334,46,61
57366,46,67
57257,46,109
57381,46,59
56547,27,27
56511,27,5
56584,27,107
56724,27,89
56763,27,135
56634,27,29
56655,27,21
57042,46,79
56540,27,119
57045,46,67
57049,46,127
56716,27,119
57064,46,83
57066,46,9
56686,27,77
56751,27,135
57035,46,99
56661,27,61
56759,27,135
57022,46,79
56307,27,145
56437,27,153
56379,27,9
56340,27,97
56472,27,35
56431,27,35
56453,27,111
56336,27,153
56444,27,35
56447,27,35
56467,27,57
56381,27,121
56434,27,153
58501,38,15
58504,38,15
58601,38,89
58630,38,89
58421,38,31
58368,38,69
58781,38,101
59034,30,3
58746,38,101
58773,38,13
58769,38,61
59014,30,9
58656,38,89
58843,38,105
59464,30,27
59058,30,69
59070,30,9
59101,30,111
59106,30,111
59427,30,35
59452,30,45
59457,30,27
59715,30,31
59425,30,73
59604,30,49
59317,30,75
59639,30,49
59243,30,83
59263,30,19
59326,30,79
57790,46,103
58078,38,17
57701,46,103
58063,38,3
58072,38,3
58203,38,35
58205,38,35
58341,38,103
57735,46,33
57735,46,47
58231,38,99
58273,38,99
59741,30,31
59846,30,63
59865,30,47
59912,30,29
59937,30,29
59759,30,43
60102,17,89
59830,30,61
59824,30,47
59871,30,81
59928,30,29
60120,17,89
60124,17,89
60139,17,43
60142,17,111
60148,17,43
60151,17,37
60136,17,89
60491,17,197
60525,17,31
60545,17,93
60527,17,31
60435,17,197
60454,17,31
60461,17,31
60463,17,31
60468,17,197
60456,17,31
60477,17,197
60437,17,63
60302,17,31
60408,17,197
60407,17,197
60428,17,31
60416,17,63
60194,17,31
60421,17,197
60422,17,31
61443,17,73
61469,17,71
61488,17,95
61427,17,57
61369,17,123
61421,17,175
61447,17,187
61423,17,187
61458,17,95
61410,17,95
61378,17,103
61726,17,113
61761,17,113
61611,17,179
61739,17,105
61610,17,179
61778,17,39
60934,17,105
60941,17,91
61356,17,11
60970,17,75
60962,17,53
61327,17,155
61321,17,99
61336,17,155
60616,17,31
60640,17,31
60649,17,31
62242,17,157
62320,17,1
62231,17,27
62410,17,185
62245,17,27
62278,17,157
62288,17,157
62351,17,67
62338,17,1
62421,17,159
62432,17,79
62289,17,163
62345,17,149
62358,17,67
61938,17,29
62024,17,119
62056,17,117
62019,17,135
62021,17,119
62044,17,61
62047,17,13
62062,17,119
62088,17,117
62220,17,163
62053,17,13
61943,17,41
61818,17,147
60827,17,31
61880,17,19
61856,17,147
61910,17,41
61825,17,19
62863,17,185
62859,17,65
62837,17,191
62827,17,193
62835,17,193
62914,17,3
62701,17,167
62820,17,191
62791,17,167
62880,17,51
62902,17,181
62966,17,77
62924,17,77
63012,29,99
62922,17,199
63026,29,99
62934,17,59
62951,17,199
62992,17,153
62988,17,3
62998,17,181
63026,29,189
63028,29,99
63039,29,71
62932,17,77
62549,17,115
62612,17,17
62454,17,33
62626,17,117
62550,17,173
62656,17,107
62533,17,135
62560,17,135
62670,17,167
62675,17,129
62449,17,33
62573,17,115
62665,17,171
63077,29,71
63089,29,71
63055,29,71
63080,29,71
63107,29,510
63120,29,510
63125,29,189
63126,29,189
63353,29,163
63135,29,189
63136,29,189
63137,29,189
63144,29,189
63155,29,510
63332,29,183
63345,29,7
63755,29,31
63841,29,207
63801,29,201
63623,29,93
63771,29,201
63852,29,69
63628,29,187
63863,29,69
63636,29,123
63901,29,23
63787,29,17
65256,29,19
65265,29,137
65231,29,27
65348,29,53
65323,29,83
63441,29,163
63454,29,127
63459,29,173
63501,29,1
63465,29,45
63435,29,111
63471,29,127
63549,29,121
65046,29,135
63546,29,1
65054,29,151
63545,29,211
65037,29,141
65058,29,131
63557,29,211
65074,29,135
65040,29,51
63388,29,27
64118,29,47
64131,29,95
64138,29,95
64137,29,95
64428,29,147
64429,29,63
64439,29,165
64139,29,95
64471,29,81
64671,29,25
64701,29,37
64724,29,185
64653,29,115
64601,29,117
64683,29,79
64772,29,217
64497,29,63
64659,29,115
64767,29,217
64490,29,63
64624,29,25
64642,29,81
64628,29,41
64803,29,97
64076,29,107
64015,29,95
64060,29,47
64030,29,95
64061,29,101
64019,29,101
64096,29,107
65560,29,65
64844,29,145
65461,29,169
65541,29,65
65622,29,59
65604,29,109
65605,29,9
64863,29,119
65610,29,43
64870,29,97
65601,29,167
65725,29,167
65739,29,213
65656,29,209
65690,29,149
65755,29,153
65769,29,109
65774,29,85
65785,29,39
65783,29,59
65673,29,213
65734,29,9
65757,29,225
65761,29,153
65650,29,167
65742,29,77
65646,29,57
51542,19,155
51571,19,129
66776,20,133
66506,20,161
66521,20,149
66536,20,149
66449,20,161
51530,19,165
51575,19,155
66526,20,197
66762,20,21
66772,20,1
51554,19,129
66761,20,207
66216,20,91
66204,20,91
66085,20,91
66223,20,91
66201,20,91
66701,20,11
66103,20,209
66227,20,91
66090,20,43
66716,20,11
65807,29,77
66002,20,5
66007,20,103
66014,20,107
66043,20,103
66049,20,45
66023,20,5
66083,20,121
66012,20,103
66066,20,87
66035,20,43
66054,20,87
67147,20,173
67347,20,125
67349,20,49
67360,20,19
67344,20,125
67357,20,133
67665,20,167
67672,20,195
67466,20,29
67661,20,147
67578,20,185
67736,20,63
67861,20,203
67876,20,57
66850,20,17
66845,20,17
66873,20,127
67028,20,151
66856,20,31
67104,20,7
67111,20,95
68059,31,153
68131,31,55
68133,31,153
68134,31,55
68038,31,21
68066,31,155
68310,31,67
68313,31,159
68428,31,109
68526,31,109
68505,31,109
68367,31,185
68460,31,185
68147,31,153
68510,31,109
68336,31,109
68512,31,109
68405,31,159
68378,31,127
68301,31,67
68406,31,59
68318,31,67
70124,22,71
70355,22,57
70360,22,109
70373,22,57
70075,22,87
70346,22,5
70359,22,109
70157,22,71
70079,22,89
70190,22,71
70342,22,101
69021,31,57
69038,31,63
69129,31,49
69351,31,161
69357,31,157
69041,31,57
69166,31,171
69043,31,87
69024,31,87
69149,31,33
70039,22,89
68776,31,43
68824,31,79
68812,31,19
68836,31,19
68843,31,81
68847,31,19
68629,31,167
68833,31,9
68633,31,37
68620,31,11
68938,31,35
68715,31,119
68773,31,3
68966,31,83
68641,31,37
68967,31,65
68957,31,181
68740,31,179
71037,22,15
71055,22,119
68970,31,181
71029,22,17
71105,22,15
71234,22,111
71006,22,15
71001,22,27
71275,22,61
71291,22,73
71263,22,123
71270,22,61
71334,22,29
71405,22,79
71422,22,127
71449,22,85
71454,22,43
71375,22,107
71419,22,85
71438,22,115
70517,22,99
70435,22,103
70508,22,55
70512,22,99
70791,22,33
70754,22,63
70810,22,33
70719,22,121
70722,22,33
70777,22,33
70801,22,33
70753,22,77
72114,5,119
72142,5,119
72202,5,119
72203,5,119
72116,5,119
72150,5,53
72201,5,119
72153,5,137
72131,5,141
72131,5,23
72207,5,119
72168,5,69
72129,5,53
71953,5,113
72020,5,145
71941,5,59
72003,5,1
72013,5,141
72040,5,117
71929,5,59
72064,5,117
72065,5,125
72081,5,145
72103,5,125
72078,5,119
72041,5,117
72011,5,125
71701,5,103
71725,5,39
71671,5,25
71801,5,57
71827,5,73
71832,5,133
71463,22,79
71837,5,91
71826,5,73
71861,5,73
70555,22,55
70584,22,97
70586,22,39
70592,22,55
70546,22,53
70554,22,39
70647,22,53
70663,22,19
70656,22,115
72703,5,143
72611,5,15
72635,5,5
72645,5,129
72658,5,5
72756,5,7
72756,5,87
72730,5,143
72757,5,7
72802,5,115
72855,5,83
72762,5,143
72827,5,149
72832,5,71
72936,5,131
72937,5,131
72838,5,149
72839,5,71
72847,5,115
72459,5,121
72451,5,55
72521,5,63
72534,5,23
72443,5,55
72527,5,63
72542,5,49
72331,5,35
73010,40,87
73026,40,27
73020,40,109
73006,40,15
73049,40,109
73070,40,27
73056,40,83
73114,40,109
73072,40,87
73131,40,109
73132,40,109
74056,40,113
74055,40,143
74104,40,143
74028,40,37
74023,40,81
74032,40,119
74085,40,119
74030,40,37
74047,40,111
73766,40,53
74011,40,143
73737,40,93
73717,40,151
73768,40,93
73645,40,9
73673,40,55
73702,40,47
74013,40,143
73727,40,47
74015,40,145
73664,40,149
73159,40,27
73439,40,95
73453,40,85
73170,40,27
73456,40,85
73459,40,85
73521,40,65
73146,40,109
73547,40,55
73435,40,19
73573,40,67
73481,40,19
73552,40,31
73540,40,31
73523,40,65
74728,40,89
74569,40,5
74801,40,125
74735,40,127
74872,40,123
74953,40,79
74802,40,125
74962,40,135
74851,40,81
74136,40,143
74127,40,143
74332,40,97
74339,40,115
74330,40,97
74365,40,97
74337,40,97
75022,48,121
75023,48,85
75034,48,121
75013,48,85
75039,48,113
75041,48,113
75043,48,113
75049,48,113
75070,48,85
75071,48,85
75054,48,113
75219,48,113
75233,48,113
75212,48,113
75172,48,113
75203,48,113
75155,48,349
75143,48,257
75093,48,85
75078,48,85
75094,48,85
75115,48,113
75088,48,397
75567,48,37
75494,48,499
75555,48,67
75570,48,37
75603,48,183
75497,48,223
75473,48,277
75494,48,159
75657,48,315
75669,48,365
75645,48,183
75414,48,181
75417,48,387
75431,48,223
75253,48,113
75251,48,113
75451,48,63
75763,48,213
75851,48,225
75933,48,351
75859,48,161
73944,40,139
76001,48,439
76002,48,439
75937,48,347
75943,48,347
75975,48,401
75936,48,373
76209,48,121
76227,48,121
76228,48,77
76230,48,237
76107,48,439
76108,48,439
76086,48,367
76118,48,439
76015,48,439
76020,48,497
76036,48,251
76066,48,367
76052,48,439
76825,48,307
76950,48,435
76827,48,49
79022,48,111
76935,48,451
79095,48,87
79059,48,393
79351,48,33
79404,48,303
79230,48,87
79233,48,191
79239,48,191
79311,48,303
79114,48,381
76424,48,429
76306,48,485
76437,48,133
76252,48,97
76457,48,143
76305,48,485
76264,48,181
76445,48,133
76475,48,363
77006,48,201
79512,48,335
77007,48,201
79549,48,415
79601,48,253
79546,48,151
77014,48,201
77022,48,201
77025,48,201
77032,48,201
77037,48,201
77020,48,201
77356,48,339
77360,48,373
77379,48,201
77375,48,201
77378,48,339
77355,48,339
77358,48,339
77401,48,201
77404,48,321
77355,48,473
77306,48,339
77320,48,471
77094,48,201
77304,48,339
77316,48,339
77320,48,407
77338,48,201
77289,48,201
77057,48,201
77079,48,201
77056,48,201
77504,48,201
77520,48,201
77494,48,201
77484,48,185
77581,48,39
77545,48,157
77565,48,167
77612,48,241
77619,48,245
77430,48,39
77447,48,201
77450,48,157
77471,48,157
77651,48,245
77703,48,245
77708,48,245
77802,48,41
77856,48,395
77707,48,245
77845,48,41
76539,48,281
76518,48,331
76534,48,27
76511,48,491
76550,48,53
78201,48,29
78121,48,493
78112,48,29
77995,48,285
78006,48,29
78025,48,265
78013,48,259
78026,48,13
78108,48,187
78052,48,29
78017,48,163
78071,48,297
78060,48,297
76692,48,217
77901,48,469
76624,48,309
77904,48,469
76634,48,35
78370,48,409
78380,48,355
78409,48,355
78361,48,247
78330,48,355
78381,48,7
78336,48,7
78408,48,355
78379,48,273
78526,48,61
78222,48,29
78239,48,29
78217,48,29
78225,48,29
78250,48,29
78251,48,29
78589,48,215
78578,48,61
78606,48,31
78613,48,491
78628,48,491
78607,48,299
78623,48,91
78583,48,61
78641,48,453
78662,48,21
78669,48,453
78665,48,491
78676,48,209
78640,48,55
78644,48,55
78659,48,21
79922,48,141
79916,48,141
79911,48,141
78758,48,453
78954,48,149
78956,48,149
78886,48,325
79707,48,135
79731,48,103
79745,48,495
78738,48,453
78741,48,453
78757,48,453
78751,48,453
78742,48,453
78729,48,453
78750,48,453
80204,8,31
80112,8,35
80215,8,59
80209,8,31
80163,8,35
80223,8,31
80021,8,59
80026,8,13
80105,8,39
80023,8,1
80010,8,1
80045,8,1
80543,8,123
80526,8,69
80513,8,123
80435,8,117
80642,8,123
80701,8,87
80758,8,125
80759,8,125
80817,8,41
80831,8,41
80611,8,123
80634,8,123
80802,8,17
80726,8,75
80905,8,41
80550,8,69
80603,8,1
80840,8,41
82201,56,31
82716,56,5
82935,56,37
82329,56,1
83228,16,41
83237,16,41
82223,56,15
82648,56,25
81321,8,83
81230,8,51
81638,8,81
80924,8,41
81047,8,99
81073,8,9
80949,8,41
81211,8,15
84023,49,9
84070,49,35
84049,49,51
84050,49,29
84092,49,35
83448,16,65
83455,16,81
83615,16,85
83616,16,1
83352,16,63
83626,16,27
83634,16,1
83646,16,1
83648,16,39
83354,16,13
83436,16,65
84108,49,35
84095,49,35
84122,49,35
84329,49,3
84532,49,37
84532,49,19
84647,49,39
84312,49,3
84412,49,57
85204,4,13
85205,4,13
85207,4,13
85208,4,13
85145,4,21
85211,4,13
85042,4,13
85037,4,13
85051,4,13
85119,4,21
85036,4,13
85008,4,13
85012,4,13
84738,49,53
85018,4,13
84751,49,1
79821,48,141
85302,4,13
85306,4,13
85339,4,13
85340,4,13
85331,4,13
85296,4,13
85335,4,13
85351,4,13
85363,4,13
85375,4,13
85387,4,13
85392,4,13
85356,4,27
85395,4,13
85244,4,13
85254,4,13
85226,4,13
85260,4,13
85259,4,13
85743,4,19
85935,4,17
86314,4,25
86005,4,5
86333,4,25
86405,4,15
86046,4,5
86440,4,15
86442,4,15
86003,4,5
85544,4,7
85610,4,3
85630,4,3
87105,35,1
87113,35,1
87020,35,6
87120,35,1
87401,35,45
87501,35,49
87594,35,49
87507,35,49
88008,35,13
87176,35,1
87942,35,51
88028,35,17
87412,35,45
89121,32,3
89431,32,31
89178,32,3
89301,32,33
89108,32,3
89053,32,3
89107,32,3
89041,32,23
89119,32,3
89032,32,3
89033,32,3
88130,35,41
88260,35,25
88340,35,35
88061,35,17
89020,32,23
88242,35,25
89019,32,3
88426,35,37
88044,35,13
88063,35,13
90016,6,37
90026,6,37
90018,6,37
96161,6,61
90021,6,37
90032,6,37
90035,6,37
90056,6,37
89523,32,31
89701,32,510
89451,32,31
89433,32,31
89441,32,31
96122,6,63
89832,32,7
90210,6,37
90212,6,37
90079,6,37
90274,6,37
90295,6,37
90254,6,37
90255,6,37
90403,6,37
90401,6,37
90402,6,37
91302,6,37
91108,6,37
91321,6,37
91330,6,37
90815,6,37
91006,6,37
91046,6,37
90405,6,37
90740,6,59
90746,6,37
90733,6,37
93001,6,111
91405,6,37
93002,6,111
93010,6,111
91408,6,37
91507,6,37
93103,6,83
93108,6,83
93111,6,83
93060,6,111
93150,6,83
93256,6,107
93221,6,107
93223,6,107
91362,6,37
91344,6,37
91402,6,37
93274,6,107
93270,6,107
93266,6,31
93449,6,79
93423,6,79
93552,6,37
93515,6,27
93550,6,37
93460,6,83
93454,6,79
93461,6,79
92116,6,73
92105,6,73
92115,6,73
92119,6,73
92127,6,73
92065,6,73
92024,6,73
92057,6,73
91901,6,73
91945,6,73
93590,6,37
91906,6,73
91935,6,73
92011,6,73
92019,6,73
92312,6,71
92373,6,71
92345,6,71
92324,6,65
92410,6,71
92411,6,71
92504,6,65
92509,6,65
92530,6,65
92236,6,65
92154,6,73
92251,6,25
92173,6,73
92147,6,73
92175,6,73
92150,6,73
92584,6,65
92555,6,65
92595,6,65
90603,6,37
90605,6,37
90680,6,59
90620,6,59
91730,6,71
92707,6,59
92708,6,59
92673,6,59
92801,6,59
92735,6,59
92627,6,59
91748,6,37
91754,6,37
91762,6,71
91765,6,37
91744,6,37
91790,6,37
91769,6,37
94026,6,81
94063,6,81
94015,6,81
94040,6,85
94041,6,85
94060,6,81
94123,6,75
94132,6,75
94303,6,81
94901,6,41
94903,6,41
92831,6,59
92867,6,59
92869,6,59
94014,6,81
92882,6,65
92834,6,59
92885,6,59
95409,6,97
95437,6,45
94949,6,41
95488,6,45
95467,6,33
95540,6,23
93901,6,53
93905,6,53
94509,6,13
94510,6,95
93942,6,53
95493,6,33
94506,6,13
94621,6,1
94704,6,1
94805,6,13
95012,6,53
94806,6,13
95008,6,85
94720,6,1
95032,6,85
95001,6,87
95033,6,87
95043,6,69
95015,6,85
94588,6,1
94596,6,13
94530,6,13
94538,6,1
94525,6,13
93644,6,39
93646,6,19
93654,6,19
93662,6,19
93701,6,19
93640,6,19
93706,6,19
95148,6,85
95153,6,85
95207,6,77
95210,6,77
95252,6,9
95307,6,99
95333,6,47
93723,6,19
95110,6,85
95121,6,85
95103,6,85
95132,6,85
95366,6,77
95367,6,99
95377,6,77
95351,6,99
95616,6,113
95602,6,57
95381,6,99
95630,6,67
95667,6,17
95673,6,67
95665,6,5
95658,6,61
95695,6,113
95672,6,17
96708,15,9
96720,15,1
96731,15,3
96786,15,3
96793,15,9
96795,15,3
96021,6,103
95977,6,115
95819,6,67
95757,6,67
95864,6,67
97058,41,65
97078,41,67
97037,41,65
97132,41,71
97133,41,67
97071,41,5
97127,41,71
97102,41,7
97049,41,5
97206,41,51
97216,41,51
97205,41,51
96817,15,3
96822,15,3
96929,66,10
97008,41,67
97034,41,5
97303,41,47
97317,41,47
97321,41,3
97352,41,47
97404,41,39
97361,41,53
97344,41,53
97396,41,71
97366,41,41
97436,41,19
97371,41,53
98682,53,11
98685,53,11
83804,16,17
83834,16,57
97756,41,17
97850,41,61
97814,41,1
98626,53,15
97918,41,45
98601,53,11
98635,53,39
97760,41,31
97886,41,59
98631,53,49
97825,41,23
97828,41,63
97836,41,49
98605,53,39
97478,41,39
97601,41,35
97495,41,19
97603,41,35
97624,41,35
97473,41,19
97543,41,33
97730,41,31
98042,53,33
98075,53,33
98121,53,33
98119,53,33
98125,53,33
98111,53,33
98146,53,33
98129,53,33
98006,53,33
98029,53,33
83860,16,17
98166,53,33
98245,53,55
98247,53,73
98304,53,53
98271,53,61
98360,53,53
98323,53,53
98303,53,53
98922,53,37
99022,53,63
99031,53,63
99134,53,43
99138,53,19
99143,53,75
98520,53,27
98467,53,53
98531,53,67
98550,53,27
98546,53,45
98579,53,67
98564,53,41
98404,53,53
98409,53,53
98392,53,35
98406,53,53
99517,2,20
99611,2,122
99523,2,20
99707,2,90
99520,2,20
99556,2,122
99674,2,170
99207,53,63
99209,53,63
99220,53,63
00641,72,113
00745,72,29
00976,72,127
00969,72,127
03084,33,11
03233,33,13
03243,33,13
03108,33,11
03774,33,9
03470,33,5
03595,33,7
04093,23,31
04332,23,11
04607,23,9
04622,23,29
04623,23,29
04643,23,29
04443,23,21
05148,50,3
04965,23,25
05067,50,27
04958,23,25
06039,9,5
06232,9,13
06722,9,9
06756,9,5
07078,34,39
07462,34,37
07865,34,41
08022,34,5
08344,34,33
08328,34,15
08404,34,1
08754,34,29
08732,34,29
12455,36,25
10976,36,87
10963,36,71
12766,36,105
12589,36,71
11579,36,59
12062,36,83
12057,36,83
12070,36,35
12035,36,95
12125,36,21
12082,36,83
12106,36,21
12803,36,113
13040,36,23
13042,36,65
12845,36,113
13081,36,11
13103,36,75
13077,36,23
13485,36,77
13436,36,41
13416,36,43
13734,36,107
13809,36,17
13833,36,7
13835,36,23
13842,36,25
13846,36,25
13619,36,49
13620,36,49
14111,36,29
14055,36,29
14536,36,121
14783,36,9
14813,36,3
14843,36,3
14814,36,15
14726,36,9
14731,36,9
15005,42,3
15127,42,3
15329,42,125
15436,42,51
15610,42,129
15622,42,129
15745,42,63
15729,42,63
15952,42,21
16133,42,85
16344,42,121
26062,54,9
17029,42,87
17035,42,67
16926,42,15
17608,42,71
17758,42,113
17834,42,97
17889,42,119
18070,42,91
18201,42,25
18425,42,103
18618,42,79
18709,42,79
18460,42,127
18501,42,69
19512,42,91
19009,42,91
20701,24,3
20903,24,33
20912,24,33
21087,24,25
21140,24,3
21501,24,1
21539,24,23
22106,51,59
22715,51,113
22504,51,57
22482,51,133
22469,51,193
22408,51,33
23027,51,49
23140,51,127
23303,51,1
23307,51,131
23410,51,1
23842,51,181
23919,51,25
24020,51,161
24460,51,17
24435,51,163
24155,51,23
24165,51,89
24272,51,51
24374,51,197
24714,54,55
24808,54,47
24945,54,63
25270,54,87
25523,54,79
25541,54,53
25521,54,43
25958,54,25
26102,54,107
25981,54,25
26159,54,95
25567,54,43
26440,54,91
26261,54,25
27265,37,57
27507,37,181
27512,37,183
27540,37,85
27587,37,69
27715,37,63
27862,37,131
28678,37,3
28139,37,149
28233,37,119
28404,37,129
28445,37,133
28385,37,163
28459,37,19
28586,37,147
28523,37,49
28709,37,21
29009,45,61
29063,45,63
29113,45,75
29032,45,55
29413,45,19
29468,45,15
29649,45,1
29945,45,29
30052,13,247
30301,13,121
30293,13,199
30634,13,105
30622,13,157
30436,13,107
29845,45,65
30803,13,163
30823,13,301
31017,13,23
31323,13,191
31711,13,193
31765,13,71
31914,13,215
32091,12,19
32648,12,29
32716,12,117
32702,12,69
34973,12,93
32956,12,9
33779,12,103
33885,12,105
34747,12,95
35048,1,73
35571,1,93
36005,1,109
35972,1,115
35902,1,55
36583,1,129
37097,47,135
37016,47,15
36804,1,113
36830,1,87
37335,47,103
37336,47,65
37379,47,7
37870,47,13
38259,47,45
38356,47,69
38305,47,17
38132,47,157
38233,47,131
38101,47,157
38673,28,71
38856,28,57
38654,28,93
38948,28,161
39074,28,129
38583,47,35
38545,47,141
38568,47,87
38559,47,185
39215,28,49
39225,28,49
39144,28,21
39366,28,61
40255,21,111
40062,21,155
39666,28,85
40046,21,215
39630,28,37
42206,21,141
42372,21,149
42757,21,123
42642,21,45
40403,21,79
40442,21,137
40422,21,137
42041,21,105
42102,21,227
42079,21,83
42083,21,139
44041,39,85
43910,39,67
43913,39,81
47629,18,173
41267,21,159
41367,21,193
41166,21,135
41146,21,43
40523,21,67
41348,21,25
40972,21,131
44287,39,169
44608,39,151
44695,39,19
44814,39,43
45808,39,3
43107,39,127
43150,39,127
41083,21,41
43029,39,159
45894,39,107
43716,39,111
43788,39,121
43843,39,31
45001,39,61
43777,39,119
43760,39,119
43843,39,83
45328,39,37
45501,39,23
46069,18,23
46031,18,57
47022,18,29
46755,18,33
47236,18,5
47281,18,71
47201,18,13
48028,26,147
48061,26,147
47855,18,153
47588,18,123
47452,18,93
47468,18,105
48099,26,125
48421,26,87
48877,26,117
48733,26,157
48762,26,1
48837,26,67
48462,26,49
49266,26,59
49338,26,107
49421,26,127
49633,26,55
49642,26,85
49080,26,15
49047,26,159
49026,26,159
49113,26,21
49834,26,43
50047,19,153
49903,26,71
50124,19,169
50070,19,77
51050,19,149
51466,19,161
52048,19,43
51108,19,149
51452,19,27
50420,19,69
50601,19,75
50436,19,81
50611,19,23
50451,19,109
50242,19,157
50225,19,125
50162,19,127
52637,19,57
52768,19,163
61239,17,161
53063,55,71
61266,17,161
61272,17,131
52076,19,43
52533,19,179
52134,19,89
53228,55,133
53403,55,59
54433,55,119
54410,55,141
54208,55,61
54402,55,73
53965,55,111
53516,55,65
53589,55,105
54915,55,139
54962,55,135
54921,55,137
54470,55,119
61031,17,103
61014,17,15
61018,17,177
61132,17,201
54623,55,123
54611,55,53
55030,27,115
55038,27,3
54832,55,7
54761,55,93
54768,55,19
54876,55,113
54703,55,17
55474,27,53
55335,27,143
55951,27,45
56021,27,103
55963,27,39
56011,27,19
56074,27,103
56178,27,81
56117,27,105
56072,27,161
56289,27,67
57101,46,99
56681,27,61
56527,27,111
56722,27,119
56339,27,51
56329,27,97
56314,27,97
56469,27,1
58702,38,101
57626,46,105
58579,38,15
58626,38,25
58346,38,5
58494,38,15
58369,38,79
58761,38,75
58496,38,93
59104,30,111
59456,30,101
59262,30,83
59103,30,111
57779,46,81
58045,38,97
57702,46,93
57758,46,93
57761,46,103
59868,30,63
59736,30,1
60511,17,89
60518,17,37
60480,17,31
60193,17,43
61437,17,71
61438,17,109
61367,17,103
61526,17,143
61572,17,95
60952,17,53
62326,17,67
62370,17,149
62001,17,119
62063,17,83
61871,17,19
62912,17,181
62877,17,189
62977,17,165
63036,29,187
62942,17,77
62923,17,87
63028,29,186
62518,17,107
62443,17,49
63359,29,7
63624,29,93
63620,29,123
63651,29,187
65080,29,27
